time,cityname,aqi,co,no2,so2,o3_8h,pm2_5,pm10,quality,primary_pollutant,temp_avg,temp_high,temp_low,humi,windangle,windlevel,rain,rankflag_169,rankflag_338,rankflag_2_26,rankflag,longitude,latitude
2021-03-04,阳江,60.0,0.9,48.0,5.0,14.0,40.0,53.0,良,NO2,16.038,17.0,15.0,97.615,42.0,2.731,10.0,0,1,,,111.9770100000,21.8715170000
2021-03-05,阳江,59.0,1.1,47.0,5.0,16.0,39.0,56.0,良,NO2,19.308,22.0,16.0,98.962,107.0,2.038,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-06,阳江,25.0,0.5,9.0,5.0,49.0,9.0,20.0,优,,22.615,25.0,22.0,97.808,129.0,2.538,3.0,0,1,,,111.9770100000,21.8715170000
2021-03-07,阳江,39.0,0.8,27.0,9.0,46.0,26.0,39.0,优,,20.375,22.0,19.0,84.417,56.0,3.125,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-08,阳江,52.0,0.9,31.0,10.0,77.0,32.0,53.0,良,PM10,20.167,22.0,19.0,84.167,74.0,2.375,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-09,阳江,57.0,0.6,22.0,8.0,108.0,26.0,47.0,良,O3,21.083,25.0,18.0,83.833,94.0,2.5,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-10,阳江,49.0,0.6,18.0,7.0,95.0,28.0,49.0,优,,21.25,25.0,18.0,84.708,84.0,2.458,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-11,阳江,47.0,0.6,11.0,5.0,94.0,18.0,36.0,优,,21.917,25.0,20.0,83.333,91.0,2.375,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-12,阳江,69.0,0.6,20.0,7.0,122.0,23.0,44.0,良,O3,22.708,28.0,20.0,81.708,96.0,1.917,1.0,0,1,,,111.9770100000,21.8715170000
2021-03-13,阳江,67.0,0.7,20.0,8.0,120.0,30.0,49.0,良,O3,22.292,26.0,21.0,85.167,160.0,2.208,3.0,0,1,,,111.9770100000,21.8715170000
2021-03-14,阳江,82.0,0.7,12.0,5.0,138.0,24.0,43.0,良,O3,22.25,25.0,20.0,85.625,118.0,2.292,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-15,阳江,58.0,0.6,11.0,5.0,109.0,22.0,41.0,良,O3,22.391,26.0,20.0,85.652,129.0,2.391,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-16,阳江,44.0,0.6,14.0,6.0,85.0,20.0,44.0,优,,23.042,27.0,21.0,87.667,116.0,2.083,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-17,阳江,38.0,0.6,13.0,5.0,73.0,18.0,38.0,优,,23.522,27.0,21.0,89.217,132.0,2.174,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-18,阳江,32.0,0.5,10.0,5.0,63.0,14.0,31.0,优,,24.167,28.0,22.0,91.708,125.0,2.875,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-19,阳江,34.0,0.5,4.0,5.0,68.0,10.0,25.0,优,,24.542,26.0,23.0,92.292,147.0,3.208,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-20,阳江,34.0,0.4,10.0,6.0,68.0,13.0,29.0,优,,24.583,27.0,22.0,89.375,122.0,2.792,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-21,阳江,40.0,0.7,18.0,6.0,40.0,18.0,40.0,优,,19.833,24.0,15.0,81.042,76.0,3.625,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-22,阳江,62.0,0.8,17.0,7.0,86.0,32.0,74.0,良,PM10,16.042,18.0,15.0,61.708,32.0,3.917,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-23,阳江,89.0,0.7,28.0,11.0,71.0,46.0,128.0,良,PM10,16.958,18.0,16.0,56.917,60.0,2.917,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-24,阳江,87.0,0.8,40.0,12.0,69.0,61.0,124.0,良,PM10,18.375,21.0,17.0,71.125,70.0,2.333,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-25,阳江,99.0,0.8,27.0,14.0,158.0,49.0,88.0,良,O3,21.273,25.0,19.0,80.182,151.0,2.818,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-26,阳江,60.0,0.5,12.0,5.0,111.0,19.0,54.0,良,臭氧8小时,22.348,26.0,20.0,80.0,112.0,2.696,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-27,阳江,44.0,0.5,11.0,6.0,84.0,16.0,44.0,优,,23.208,27.0,21.0,89.875,113.0,2.583,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-28,阳江,33.0,0.5,9.0,5.0,65.0,11.0,32.0,优,,24.458,28.0,23.0,92.625,164.0,2.042,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-29,阳江,24.0,0.4,4.0,4.0,47.0,7.0,22.0,优,,24.625,26.0,24.0,96.375,183.0,2.875,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-30,阳江,26.0,0.4,3.0,4.0,52.0,7.0,24.0,优,,25.417,28.0,24.0,92.167,171.0,3.0,0.0,0,1,,,111.9770100000,21.8715170000
2021-03-31,阳江,22.0,0.4,4.0,5.0,42.0,6.0,22.0,优,,24.667,26.0,24.0,94.083,154.0,2.958,0.6,0,1,,,111.9770100000,21.8715170000
2021-04-01,阳江,23.0,0.4,4.0,4.0,45.0,6.0,19.0,优,,25.292,28.0,24.0,93.625,153.0,3.042,0.0,0,1,,,111.9770100000,21.8715170000
2021-04-02,阳江,25.0,0.5,3.0,5.0,49.0,8.0,16.0,优,,25.292,27.0,24.0,94.25,150.0,2.792,0.0,0,1,,,111.9770100000,21.8715170000
2021-04-03,阳江,26.0,0.6,7.0,5.0,52.0,13.0,22.0,优,,25.583,28.0,23.0,91.208,133.0,2.292,0.0,0,1,,,111.9770100000,21.8715170000
2021-04-04,阳江,76.0,0.9,16.0,9.0,131.0,31.0,53.0,良,O3,25.708,30.0,23.0,78.917,73.0,2.792,0.0,0,1,,,111.9770100000,21.8715170000
2021-04-05,阳江,65.0,1.0,16.0,10.0,118.0,32.0,51.0,良,O3,23.167,27.0,21.0,77.042,73.0,3.292,0.0,0,1,,,111.9770100000,21.8715170000
2021-04-06,阳江,98.0,1.0,22.0,12.0,157.0,44.0,73.0,良,O3,24.208,28.0,21.0,82.042,108.0,2.792,0.0,0,1,,,111.9770100000,21.8715170000
2021-04-07,阳江,70.0,0.7,12.0,6.0,124.0,23.0,46.0,良,O3,24.292,28.0,22.0,81.5,121.0,2.792,0.0,0,1,,,111.9770100000,21.8715170000
2021-04-08,阳江,44.0,0.7,22.0,6.0,87.0,16.0,35.0,优,,23.042,26.0,19.0,84.667,80.0,2.917,3.0,0,1,,,111.9770100000,21.8715170000
2021-04-09,阳江,35.0,0.9,28.0,7.0,56.0,24.0,35.0,优,,18.875,20.0,18.0,84.75,42.0,4.125,11.2,0,1,,,111.9770100000,21.8715170000
2021-04-10,阳江,90.0,0.7,27.0,10.0,147.0,31.0,58.0,良,O3,22.208,27.0,19.0,71.167,91.0,3.125,0.0,0,1,,,111.9770100000,21.8715170000
2021-04-11,阳江,80.0,0.6,12.0,7.0,136.0,17.0,39.0,良,O3,23.208,27.0,20.0,77.458,104.0,3.0,0.0,0,1,,,111.9770100000,21.8715170000
2021-04-11,阳江,80.0,0.6,12.0,7.0,136.0,17.0,39.0,良,O3,23.208,27.0,20.0,77.458,104.0,3.0,0.0,0,1,,,111.9770100000,21.8715170000
2021-04-12,阳江,44.0,0.6,12.0,5.0,88.0,13.0,28.0,优,,24.625,29.0,22.0,80.375,127.0,2.542,0.0,0,1,,,111.9770100000,21.8715170000
2021-04-13,阳江,39.0,0.5,10.0,5.0,78.0,11.0,27.0,优,,25.417,29.0,22.0,80.0,150.0,2.167,0.0,0,1,,,111.9770100000,21.8715170000
2021-04-14,阳江,37.0,0.5,10.0,5.0,74.0,12.0,23.0,优,,25.5,29.0,23.0,81.583,146.0,2.458,0.0,0,1,,,111.9770100000,21.8715170000
2021-04-15,阳江,35.0,0.5,8.0,5.0,70.0,14.0,22.0,优,,25.542,28.0,24.0,83.5,116.0,2.542,0.7,0,1,,,111.9770100000,21.8715170000
2021-04-16,阳江,40.0,0.6,9.0,5.0,79.0,14.0,20.0,优,,24.958,27.0,23.0,87.292,104.0,3.0,4.7,0,1,,,111.9770100000,21.8715170000
2021-04-17,阳江,43.0,0.9,30.0,8.0,54.0,30.0,33.0,优,,23.042,24.0,22.0,85.417,63.0,3.167,0.0,0,1,,,111.9770100000,21.8715170000
2021-04-18,阳江,97.0,0.8,19.0,10.0,156.0,45.0,87.0,良,O3,23.458,26.0,22.0,76.708,82.0,3.042,0.0,0,1,,,111.9770100000,21.8715170000
2021-04-19,阳江,70.0,0.6,19.0,6.0,106.0,36.0,90.0,良,PM10,20.583,22.0,20.0,90.458,63.0,3.292,6.2,0,1,,,111.9770100000,21.8715170000
2021-04-20,阳江,53.0,0.6,14.0,7.0,100.0,22.0,56.0,良,PM10,21.417,23.0,20.0,85.667,65.0,2.583,3.2,0,1,,,111.9770100000,21.8715170000
2021-04-21,阳江,56.0,0.5,9.0,7.0,107.0,15.0,44.0,良,O3,23.625,26.0,21.0,81.708,115.0,2.708,1.7,0,1,,,111.9770100000,21.8715170000
2021-04-22,阳江,55.0,0.5,11.0,6.0,105.0,17.0,49.0,良,O3,24.625,29.0,22.0,80.917,157.0,2.25,0.0,0,1,,,111.9770100000,21.8715170000
2021-04-23,阳江,48.0,0.6,10.0,7.0,95.0,16.0,42.0,优,,26.167,31.0,23.0,79.625,239.0,2.125,0.0,0,1,,,111.9770100000,21.8715170000
2021-04-24,阳江,38.0,0.5,6.0,5.0,75.0,9.0,28.0,优,,26.125,28.0,25.0,83.625,157.0,2.958,0.0,0,1,,,111.9770100000,21.8715170000
2021-04-25,阳江,35.0,0.5,8.0,5.0,70.0,10.0,27.0,优,,26.0,28.0,25.0,85.0,130.0,2.917,0.3,0,1,,,111.9770100000,21.8715170000
2021-04-26,阳江,31.0,0.7,22.0,6.0,61.0,12.0,24.0,优,,22.583,26.0,22.0,91.417,65.0,3.708,4.1,0,1,,,111.9770100000,21.8715170000
2021-04-27,阳江,45.0,0.7,33.0,7.0,68.0,29.0,45.0,优,,22.667,25.0,21.0,88.875,56.0,3.167,17.7,0,1,,,111.9770100000,21.8715170000
2021-04-28,阳江,38.0,0.9,30.0,5.0,72.0,15.0,27.0,优,,23.708,27.0,22.0,90.875,62.0,2.417,5.6,0,1,,,111.9770100000,21.8715170000
2021-04-29,阳江,57.0,0.8,17.0,6.0,108.0,8.0,27.0,良,O3,23.583,27.0,20.0,72.708,125.0,2.25,0.1,0,1,,,111.9770100000,21.8715170000
2021-04-30,阳江,132.0,0.9,19.0,7.0,195.0,23.0,52.0,轻度污染,O3,24.625,28.0,21.0,72.292,190.0,1.958,0.0,0,1,,,111.9770100000,21.8715170000
2021-05-01,阳江,84.0,0.9,11.0,8.0,140.0,25.0,46.0,良,O3,25.833,29.0,23.0,79.208,217.0,2.083,0.0,0,1,,,111.9770100000,21.8715170000
2021-05-02,阳江,44.0,0.7,8.0,5.0,87.0,11.0,22.0,优,,25.75,29.0,25.0,88.042,201.0,1.792,9.9,0,1,,,111.9770100000,21.8715170000
2021-05-03,阳江,38.0,0.6,8.0,4.0,75.0,7.0,17.0,优,,24.917,26.0,23.0,91.292,103.0,2.958,25.6,0,1,,,111.9770100000,21.8715170000
2021-05-04,阳江,32.0,0.5,3.0,4.0,63.0,7.0,16.0,优,,26.208,28.0,23.0,89.042,145.0,3.208,14.8,0,1,,,111.9770100000,21.8715170000
2021-05-05,阳江,53.0,0.5,12.0,6.0,103.0,10.0,22.0,良,O3,25.833,31.0,23.0,80.708,97.0,2.792,0.0,0,1,,,111.9770100000,21.8715170000
2021-05-06,阳江,46.0,0.6,13.0,6.0,91.0,13.0,34.0,优,,25.917,28.0,23.0,83.542,162.0,2.792,0.0,0,1,,,111.9770100000,21.8715170000
2021-05-07,阳江,39.0,0.6,7.0,4.0,77.0,11.0,34.0,优,,26.625,29.0,24.0,82.792,159.0,2.5,0.0,0,1,,,111.9770100000,21.8715170000
2021-01-01,韶关,41.0,0.6,21.0,7.0,82.0,18.0,28.0,优,,4.269,12.0,-2.0,56.577,179.0,1.885,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-02,韶关,47.0,0.8,34.0,9.0,77.0,29.0,47.0,优,,5.962,15.0,-1.0,59.731,191.0,1.923,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-03,韶关,54.0,0.9,40.0,10.0,89.0,33.0,57.0,良,PM10,8.538,19.0,2.0,58.769,193.0,1.962,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-04,韶关,67.0,1.0,46.0,14.0,68.0,48.0,76.0,良,PM2.5,9.192,15.0,3.0,63.577,196.0,1.885,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-05,韶关,77.0,1.0,31.0,13.0,108.0,56.0,74.0,良,PM2.5,11.231,18.0,5.0,60.846,200.0,2.0,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-06,韶关,129.0,1.1,26.0,11.0,103.0,98.0,101.0,轻度污染,PM2.5,9.692,16.0,4.0,63.962,237.0,1.962,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-07,韶关,80.0,1.0,23.0,7.0,52.0,59.0,60.0,良,PM2.5,6.462,10.0,4.0,68.769,238.0,2.846,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-08,韶关,46.0,0.6,20.0,6.0,49.0,32.0,42.0,优,,3.731,6.0,3.0,55.731,255.0,2.654,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-09,韶关,37.0,0.4,16.0,8.0,74.0,17.0,35.0,优,,6.231,10.0,3.0,33.231,256.0,2.423,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-10,韶关,32.0,0.4,19.0,8.0,63.0,21.0,31.0,优,,6.885,8.0,6.0,31.808,310.0,2.038,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-11,韶关,53.0,0.6,26.0,13.0,57.0,37.0,50.0,良,PM2.5,5.885,9.0,1.0,42.731,217.0,2.385,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-12,韶关,59.0,0.8,42.0,11.0,70.0,42.0,68.0,良,PM10,4.654,15.0,-3.0,58.346,193.0,1.808,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-13,韶关,62.0,0.9,49.0,11.0,72.0,39.0,73.0,良,PM10,7.308,18.0,-2.0,57.192,204.0,1.923,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-14,韶关,69.0,1.1,55.0,16.0,76.0,45.0,82.0,良,NO2,10.962,22.0,3.0,54.115,188.0,2.038,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-15,韶关,88.0,1.3,69.0,16.0,108.0,65.0,102.0,良,PM2.5,11.692,23.0,4.0,59.308,187.0,1.885,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-16,韶关,79.0,1.0,49.0,16.0,120.0,58.0,90.0,良,PM2.5,13.654,22.0,6.0,55.385,219.0,1.962,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-17,韶关,92.0,0.8,26.0,12.0,71.0,62.0,133.0,良,PM10,10.615,14.0,5.0,46.808,283.0,3.115,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-18,韶关,74.0,0.8,37.0,9.0,93.0,41.0,97.0,良,PM10,7.654,16.0,2.0,60.192,191.0,1.885,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-19,韶关,71.0,0.9,52.0,11.0,95.0,49.0,92.0,良,PM10,8.462,19.0,0.0,62.385,194.0,1.846,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-20,韶关,72.0,1.1,57.0,12.0,102.0,52.0,93.0,良,PM10,13.615,24.0,5.0,63.231,184.0,1.769,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-21,韶关,74.0,0.9,46.0,6.0,45.0,54.0,63.0,良,PM2.5,15.038,17.0,14.0,87.5,226.0,1.269,3.0,0,1,,,113.5944610000,24.8029600000
2021-01-22,韶关,54.0,0.9,26.0,4.0,57.0,38.0,37.0,良,PM2.5,16.115,19.0,15.0,87.154,244.0,1.269,9.0,0,1,,,113.5944610000,24.8029600000
2021-01-23,韶关,67.0,0.8,20.0,6.0,102.0,48.0,58.0,良,PM2.5,15.615,22.0,10.0,71.615,206.0,1.769,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-24,韶关,72.0,1.1,38.0,8.0,99.0,52.0,73.0,良,PM2.5,14.385,22.0,8.0,78.846,184.0,1.654,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-25,韶关,68.0,1.0,37.0,7.0,93.0,49.0,69.0,良,PM2.5,18.423,25.0,14.0,73.808,201.0,1.885,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-26,韶关,38.0,1.1,19.0,5.0,47.0,26.0,34.0,优,,13.5,16.0,10.0,70.577,266.0,2.038,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-27,韶关,49.0,1.2,25.0,7.0,94.0,34.0,45.0,优,,14.923,21.0,10.0,71.192,232.0,1.654,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-28,韶关,46.0,1.3,17.0,5.0,64.0,32.0,38.0,优,,12.5,16.0,7.0,66.462,301.0,2.5,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-29,韶关,59.0,0.9,30.0,6.0,110.0,27.0,52.0,良,O3,10.269,19.0,4.0,67.385,183.0,1.885,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-30,韶关,60.0,0.9,45.0,8.0,92.0,37.0,70.0,良,PM10,12.115,20.0,7.0,66.692,204.0,1.615,0.0,0,1,,,113.5944610000,24.8029600000
2021-01-31,韶关,80.0,1.1,45.0,8.0,135.0,44.0,73.0,良,O3,14.923,25.0,7.0,69.731,181.0,2.038,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-01,韶关,92.0,0.9,73.0,8.0,102.0,38.0,65.0,良,NO2,17.885,26.0,13.0,68.038,183.0,1.808,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-02,韶关,65.0,1.0,18.0,5.0,117.0,43.0,58.0,良,O3,16.808,24.0,12.0,72.731,189.0,1.654,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-03,韶关,65.0,1.2,28.0,7.0,118.0,41.0,57.0,良,O3,16.269,24.0,11.0,75.577,166.0,1.692,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-04,韶关,90.0,1.1,33.0,7.0,147.0,49.0,73.0,良,O3,17.52,27.0,12.0,75.32,189.0,2.0,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-05,韶关,85.0,0.8,26.0,7.0,142.0,39.0,61.0,良,O3,18.923,26.0,12.0,67.0,164.0,2.269,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-06,韶关,66.0,0.9,23.0,6.0,119.0,35.0,52.0,良,O3,18.077,28.0,12.0,68.462,168.0,2.0,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-07,韶关,88.0,0.9,28.0,7.0,145.0,39.0,59.0,良,O3,18.577,28.0,12.0,67.346,190.0,1.808,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-08,韶关,58.0,1.0,19.0,6.0,97.0,41.0,57.0,良,PM2.5,17.846,25.0,13.0,72.731,248.0,2.038,5.0,0,1,,,113.5944610000,24.8029600000
2021-02-09,韶关,26.0,0.8,9.0,4.0,51.0,13.0,14.0,优,,12.76,13.0,12.0,91.84,318.0,1.92,32.0,0,1,,,113.5944610000,24.8029600000
2021-02-10,韶关,20.0,0.8,9.0,4.0,38.0,3.0,5.0,优,,11.923,13.0,11.0,93.923,268.0,1.769,56.0,0,1,,,113.5944610000,24.8029600000
2021-02-11,韶关,28.0,0.8,8.0,4.0,56.0,9.0,9.0,优,,14.115,17.0,12.0,77.077,177.0,1.615,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-12,韶关,38.0,0.6,7.0,6.0,65.0,26.0,30.0,优,,15.115,18.0,13.0,75.692,169.0,1.269,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-13,韶关,38.0,0.5,9.0,4.0,76.0,20.0,25.0,优,,14.885,23.0,9.0,76.731,195.0,1.885,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-14,韶关,39.0,0.7,15.0,6.0,78.0,25.0,34.0,优,,15.692,25.0,9.0,75.654,193.0,1.769,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-15,韶关,47.0,0.7,16.0,5.0,93.0,28.0,40.0,优,,17.077,27.0,10.0,71.423,178.0,2.0,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-16,韶关,43.0,0.7,14.0,5.0,86.0,29.0,40.0,优,,16.885,24.0,13.0,72.115,189.0,2.231,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-17,韶关,46.0,0.6,6.0,5.0,92.0,14.0,25.0,优,,15.731,21.0,9.0,61.038,152.0,2.423,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-18,韶关,55.0,0.5,11.0,4.0,105.0,19.0,37.0,良,O3,13.154,22.0,6.0,58.615,196.0,2.077,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-19,韶关,54.0,0.6,18.0,6.0,104.0,24.0,40.0,良,O3,13.577,23.0,6.0,60.654,188.0,1.846,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-20,韶关,63.0,0.8,26.0,7.0,115.0,30.0,47.0,良,O3,15.769,26.0,8.0,64.385,184.0,1.962,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-21,韶关,88.0,0.9,27.0,9.0,145.0,46.0,65.0,良,O3,19.192,26.0,13.0,65.308,159.0,2.0,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-22,韶关,75.0,1.0,32.0,8.0,129.0,50.0,68.0,良,O3,19.615,27.0,14.0,69.192,174.0,1.769,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-23,韶关,79.0,1.0,30.0,7.0,134.0,51.0,71.0,良,O3,19.958,29.0,14.0,74.625,188.0,1.875,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-24,韶关,90.0,0.8,29.0,7.0,148.0,44.0,64.0,良,O3,22.12,27.0,17.0,65.28,173.0,2.56,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-25,韶关,50.0,0.7,26.0,6.0,79.0,35.0,42.0,优,,19.68,22.0,18.0,84.84,170.0,1.88,6.0,0,1,,,113.5944610000,24.8029600000
2021-02-26,韶关,18.0,0.6,14.0,4.0,25.0,7.0,11.0,优,,12.538,19.0,10.0,85.385,278.0,2.192,2.0,0,1,,,113.5944610000,24.8029600000
2021-02-27,韶关,23.0,0.7,13.0,5.0,46.0,9.0,14.0,优,,11.885,14.0,10.0,78.769,273.0,1.808,0.0,0,1,,,113.5944610000,24.8029600000
2021-02-28,韶关,36.0,0.7,18.0,5.0,39.0,25.0,32.0,优,,13.231,15.0,12.0,87.692,237.0,1.038,0.0,0,1,,,113.5944610000,24.8029600000
2021-03-01,韶关,36.0,1.0,22.0,9.0,31.0,25.0,36.0,优,,15.231,20.0,12.0,81.846,262.0,1.846,1.0,0,1,,,113.5944610000,24.8029600000
2021-03-02,韶关,27.0,0.8,12.0,4.0,54.0,8.0,12.0,优,,12.346,14.0,11.0,68.192,266.0,2.538,0.0,0,1,,,113.5944610000,24.8029600000
2021-03-03,韶关,28.0,0.7,14.0,4.0,56.0,17.0,23.0,优,,11.769,13.0,11.0,78.038,201.0,1.346,1.0,0,1,,,113.5944610000,24.8029600000
2021-03-04,韶关,23.0,0.8,18.0,5.0,25.0,14.0,15.0,优,,12.115,13.0,11.0,95.0,219.0,1.115,22.0,0,1,,,113.5944610000,24.8029600000
2021-03-05,韶关,28.0,1.0,21.0,5.0,10.0,19.0,21.0,优,,14.154,16.0,13.0,96.269,233.0,1.077,10.0,0,1,,,113.5944610000,24.8029600000
2021-03-06,韶关,28.0,1.1,16.0,5.0,37.0,18.0,22.0,优,,16.038,18.0,14.0,91.154,262.0,1.769,1.0,0,1,,,113.5944610000,24.8029600000
2021-03-07,韶关,27.0,0.8,11.0,5.0,54.0,13.0,18.0,优,,15.25,17.0,14.0,78.875,291.0,1.958,0.0,0,1,,,113.5944610000,24.8029600000
2021-03-08,韶关,32.0,0.7,15.0,6.0,47.0,22.0,28.0,优,,14.458,16.0,13.0,76.542,279.0,1.375,0.0,0,1,,,113.5944610000,24.8029600000
2021-03-09,韶关,38.0,0.7,16.0,5.0,25.0,26.0,35.0,优,,14.167,15.0,14.0,91.083,270.0,1.375,0.0,0,1,,,113.5944610000,24.8029600000
2021-03-10,韶关,20.0,0.8,14.0,6.0,26.0,13.0,18.0,优,,14.458,17.0,13.0,82.042,296.0,1.292,0.0,0,1,,,113.5944610000,24.8029600000
2021-03-11,韶关,45.0,1.0,20.0,8.0,65.0,31.0,39.0,优,,17.833,24.0,14.0,80.375,208.0,1.458,0.0,0,1,,,113.5944610000,24.8029600000
2021-03-12,韶关,26.0,0.9,19.0,7.0,42.0,16.0,26.0,优,,17.708,20.0,15.0,81.667,267.0,1.542,0.0,0,1,,,113.5944610000,24.8029600000
2021-03-13,韶关,43.0,0.9,16.0,7.0,85.0,25.0,37.0,优,,19.542,24.0,17.0,76.417,212.0,1.417,0.0,0,1,,,113.5944610000,24.8029600000
2021-03-14,韶关,73.0,1.0,23.0,9.0,127.0,51.0,63.0,良,O3,20.5,26.0,16.0,78.458,178.0,1.792,0.0,0,1,,,113.5944610000,24.8029600000
2021-03-15,韶关,68.0,0.8,29.0,9.0,107.0,49.0,66.0,良,PM2.5,22.087,26.0,18.0,72.609,189.0,2.391,0.0,0,1,,,113.5944610000,24.8029600000
2021-03-16,韶关,71.0,0.8,28.0,8.0,125.0,39.0,62.0,良,O3,22.917,28.0,18.0,72.292,174.0,2.167,0.0,0,1,,,113.5944610000,24.8029600000
2021-03-17,韶关,90.0,0.8,33.0,9.0,147.0,42.0,69.0,良,O3,23.542,30.0,17.0,72.333,170.0,2.125,0.0,0,1,,,113.5944610000,24.8029600000
2021-03-18,韶关,57.0,0.7,32.0,8.0,89.0,39.0,64.0,良,PM10,24.542,28.0,21.0,70.75,184.0,1.583,0.0,0,1,,,113.5944610000,24.8029600000
2021-03-19,韶关,55.0,0.6,26.0,8.0,105.0,29.0,55.0,良,O3,26.609,31.0,24.0,61.565,209.0,1.696,0.0,0,1,,,113.5944610000,24.8029600000
2021-03-20,韶关,35.0,0.7,22.0,7.0,40.0,20.0,35.0,优,,18.739,24.0,15.0,65.522,222.0,1.565,0.0,0,1,,,113.5944610000,24.8029600000
2021-03-21,韶关,27.0,0.7,14.0,5.0,54.0,11.0,19.0,优,,13.333,15.0,12.0,71.708,125.0,1.292,1.1,0,1,,,113.5944610000,24.8029600000
2021-03-22,韶关,81.0,0.6,18.0,6.0,86.0,36.0,111.0,良,PM10,15.0,18.0,12.0,58.042,93.0,1.5,0.2,0,1,,,113.5944610000,24.8029600000
2021-03-23,韶关,69.0,0.6,21.0,8.0,75.0,43.0,87.0,良,PM10,13.542,15.0,11.0,73.958,119.0,1.292,7.3,0,1,,,113.5944610000,24.8029600000
2021-03-24,韶关,65.0,0.7,27.0,11.0,102.0,41.0,79.0,良,PM10,17.542,27.0,12.0,64.75,157.0,1.5,0.0,0,1,,,113.5944610000,24.8029600000
2021-03-25,韶关,67.0,0.7,33.0,9.0,120.0,36.0,78.0,良,O3,19.957,29.0,12.0,56.522,168.0,1.565,0.0,0,1,,,113.5944610000,24.8029600000
2021-03-26,韶关,103.0,0.8,37.0,14.0,163.0,38.0,81.0,轻度污染,臭氧8小时,23.391,29.0,18.0,50.652,166.0,1.435,0.0,0,1,,,113.5944610000,24.8029600000
